OrderItemId,OrderId,ItemId,ItemPrice
1428-07,1428,19,7
1429-01,1429,13,599
1429-02,1429,18,9
1429-03,1429,2,22
1429-04,1429,14,999
1429-05,1429,10,109
1430-01,1430,6,168
1430-02,1430,7,9
1430-03,1430,20,12
1430-04,1430,13,599
1430-05,1430,9,64
1430-06,1430,11,109
1430-07,1430,2,22
1431-01,1431,15,56
1431-02,1431,10,109
1431-03,1431,1,109
1431-04,1431,16,29
1431-05,1431,2,22
1431-06,1431,9,64
1431-07,1431,6,168
1431-08,1431,19,7
1432-01,1432,9,64
1432-02,1432,18,9
1432-03,1432,19,7
1432-04,1432,14,999
1432-05,1432,8,10
1432-06,1432,5,695
1432-07,1432,7,9
1432-08,1432,17,39
1433-01,1433,3,55
1433-02,1433,2,22
1433-03,1433,15,56
1433-04,1433,7,9
1433-05,1433,13,599
1433-06,1433,20,12
1433-07,1433,11,109
1433-08,1433,8,10
1434-01,1434,16,29
1435-01,1435,13,599
1435-02,1435,19,7
1435-03,1435,16,29
1435-04,1435,3,55
1436-01,1436,17,39
1436-02,1436,20,12
1436-03,1436,19,7
1436-04,1436,5,695
1436-05,1436,15,56
1436-06,1436,4,15
1436-07,1436,11,109
1436-08,1436,9,64
1437-01,1437,16,29
1437-02,1437,8,10
1437-03,1437,13,599
1438-01,1438,5,695
1438-02,1438,1,109
1438-03,1438,18,9
1438-04,1438,15,56
1438-05,1438,12,114
1439-01,1439,7,9
1439-02,1439,2,22
1439-03,1439,9,64
1439-04,1439,8,10
1439-05,1439,1,109
1440-01,1440,7,9
1440-02,1440,1,109
1440-03,1440,16,29
1440-04,1440,5,695
1440-05,1440,12,114
1440-06,1440,2,22
1441-01,1441,6,168
1441-02,1441,19,7
1441-03,1441,17,39
1441-04,1441,15,56
1441-05,1441,16,29
1441-06,1441,7,9
1441-07,1441,1,109
1441-08,1441,8,10
1442-01,1442,8,10
1442-02,1442,7,9
1442-03,1442,12,114
1442-04,1442,15,56
1442-05,1442,17,39
1443-01,1443,19,7
1443-02,1443,8,10
1443-03,1443,11,109
1443-04,1443,6,168
1443-05,1443,3,55
1443-06,1443,20,12
1444-01,1444,1,109
1444-02,1444,12,114
1444-03,1444,18,9
1444-04,1444,5,695
1445-01,1445,7,9
1445-02,1445,15,56
1445-03,1445,9,64
1445-04,1445,2,22
1445-05,1445,1,109
1445-06,1445,12,114
1446-01,1446,20,12
1446-02,1446,18,9
1446-03,1446,5,695
1446-04,1446,8,10
1446-05,1446,15,56
1446-06,1446,6,168
1446-07,1446,14,999
1446-08,1446,11,109
1446-09,1446,7,9
1447-01,1447,7,9
1447-02,1447,6,168
1448-01,1448,18,9
1448-02,1448,17,39
1448-03,1448,12,114
1448-04,1448,11,109
1448-05,1448,4,15
1449-01,1449,17,39
1449-02,1449,2,22
1449-03,1449,12,114
1449-04,1449,7,9
1450-01,1450,1,109
1450-02,1450,19,7
1450-03,1450,6,168
1450-04,1450,14,999
1450-05,1450,13,599
1451-01,1451,14,999
1451-02,1451,13,599
1451-03,1451,8,10
1451-04,1451,3,55
1451-05,1451,9,64
1451-06,1451,7,9
1452-01,1452,20,12
1452-02,1452,13,599
1452-03,1452,5,695
1452-04,1452,10,109
1452-05,1452,2,22
1452-06,1452,6,168
1452-07,1452,15,56
1453-01,1453,15,56
1454-01,1454,7,9
1454-02,1454,17,39
1454-03,1454,11,109
1454-04,1454,13,599
1454-05,1454,3,55
1454-06,1454,14,999
1454-07,1454,4,15
1455-01,1455,15,56
1455-02,1455,11,109
1455-03,1455,17,39
1455-04,1455,20,12
1455-05,1455,12,114
1455-06,1455,18,9
1456-01,1456,13,599
1456-02,1456,5,695
1457-01,1457,18,9
1457-02,1457,10,109
1457-03,1457,8,10
1457-04,1457,5,695
1457-05,1457,15,56
1457-06,1457,11,109
1457-07,1457,12,114
1457-08,1457,6,168
1457-09,1457,19,7
1458-01,1458,17,39
1458-02,1458,10,109
1458-03,1458,5,695
1458-04,1458,11,109
1458-05,1458,4,15
1458-06,1458,6,168
1458-07,1458,18,9
1458-08,1458,7,9
1458-09,1458,15,56
1459-01,1459,19,7
1460-01,1460,8,10
1460-02,1460,15,56
1460-03,1460,13,599
1460-04,1460,5,695
1460-05,1460,12,114
1460-06,1460,20,12
1461-01,1461,1,109
1461-02,1461,13,599
1461-03,1461,14,999
1461-04,1461,12,114
1461-05,1461,3,55
1461-06,1461,8,10
1461-07,1461,4,15
1461-08,1461,16,29
1461-09,1461,9,64
1461-10,1461,17,39
1462-01,1462,5,695
1462-02,1462,10,109
1462-03,1462,14,999
1462-04,1462,8,10
1462-05,1462,3,55
1462-06,1462,20,12
1462-07,1462,18,9
1462-08,1462,1,109
1463-01,1463,8,10
1463-02,1463,5,695
1463-03,1463,3,55
1464-01,1464,10,109
1464-02,1464,18,9
1464-03,1464,13,599
1465-01,1465,8,10
1466-01,1466,15,56
1466-02,1466,17,39
1466-03,1466,6,168
1466-04,1466,19,7
1466-05,1466,11,109
1466-06,1466,10,109
1466-07,1466,3,55
1467-01,1467,1,109
1467-02,1467,9,64
1467-03,1467,6,168
1467-04,1467,11,109
1467-05,1467,14,999
1468-01,1468,18,9
1468-02,1468,16,29
1468-03,1468,14,999
1468-04,1468,20,12
1469-01,1469,2,22
1470-01,1470,11,109
1470-02,1470,10,109
1470-03,1470,12,114
1470-04,1470,6,168
1470-05,1470,2,22
1470-06,1470,9,64
1470-07,1470,5,695
1470-08,1470,3,55
1470-09,1470,13,599
1471-01,1471,6,168
1471-02,1471,10,109
1471-03,1471,4,15
1471-04,1471,16,29
1471-05,1471,3,55
1472-01,1472,20,12
1472-02,1472,8,10
1472-03,1472,12,114
1472-04,1472,14,999
1472-05,1472,3,55
1473-01,1473,20,12
1473-02,1473,6,168
1474-01,1474,7,9
1474-02,1474,10,109
1474-03,1474,8,10
1474-04,1474,18,9
1474-05,1474,5,695
1474-06,1474,12,114
1474-07,1474,16,29
1474-08,1474,19,7
1474-09,1474,17,39
1475-01,1475,9,64
1475-02,1475,5,695
1475-03,1475,10,109
1475-04,1475,17,39
1475-05,1475,7,9
1475-06,1475,20,12
1476-01,1476,15,56
1476-02,1476,13,599
1476-03,1476,7,9
1476-04,1476,9,64
1476-05,1476,10,109
1477-01,1477,5,695
1477-02,1477,19,7
1477-03,1477,15,56
1477-04,1477,7,9
1477-05,1477,16,29
1477-06,1477,18,9
1477-07,1477,11,109
1477-08,1477,12,114
1477-09,1477,20,12
1478-01,1478,3,55
1478-02,1478,14,999
1478-03,1478,19,7
1478-04,1478,7,9
1478-05,1478,8,10
1478-06,1478,1,109
1478-07,1478,6,168
1478-08,1478,9,64
1478-09,1478,16,29
1479-01,1479,9,64
1479-02,1479,16,29
1479-03,1479,8,10
1479-04,1479,2,22
1479-05,1479,6,168
1479-06,1479,17,39
1479-07,1479,3,55
1479-08,1479,7,9
1479-09,1479,4,15
1480-01,1480,4,15
1480-02,1480,7,9
1480-03,1480,16,29
1480-04,1480,19,7
1480-05,1480,17,39
1480-06,1480,5,695
1480-07,1480,2,22
1480-08,1480,12,114
1480-09,1480,1,109
1481-01,1481,18,9
1481-02,1481,15,56
1481-03,1481,20,12
1481-04,1481,10,109
1481-05,1481,5,695
1482-01,1482,5,695
1482-02,1482,9,64
1482-03,1482,7,9
1482-04,1482,12,114
1482-05,1482,19,7
1483-01,1483,10,109
1483-02,1483,8,10
1483-03,1483,6,168
1483-04,1483,14,999
1483-05,1483,2,22
1483-06,1483,9,64
1483-07,1483,12,114
1483-08,1483,20,12
1483-09,1483,19,7
1484-01,1484,8,10
1484-02,1484,7,9
1484-03,1484,5,695
1484-04,1484,13,599
1484-05,1484,15,56
1484-06,1484,10,109
1484-07,1484,19,7
1485-01,1485,9,64
1485-02,1485,6,168
1485-03,1485,12,114
1485-04,1485,15,56
1485-05,1485,1,109
1485-06,1485,2,22
1485-07,1485,10,109
1485-08,1485,4,15
1485-09,1485,13,599
1485-10,1485,18,9
1486-01,1486,10,109
1486-02,1486,3,55
1486-03,1486,6,168
1486-04,1486,5,695
1486-05,1486,4,15
1486-06,1486,19,7
1486-07,1486,9,64
1486-08,1486,12,114
1486-09,1486,17,39
1487-01,1487,20,12
1487-02,1487,5,695
1487-03,1487,9,64
1487-04,1487,1,109
1487-05,1487,14,999
1487-06,1487,7,9
1487-07,1487,8,10
1487-08,1487,10,109
1487-09,1487,11,109
1487-10,1487,12,114
1488-01,1488,8,10
1489-01,1489,16,29
1489-02,1489,11,109
1490-01,1490,20,12
1490-02,1490,3,55
1490-03,1490,6,168
1490-04,1490,14,999
1490-05,1490,8,10
1490-06,1490,5,695
1490-07,1490,11,109
1490-08,1490,9,64
1490-09,1490,16,29
1490-10,1490,17,39
1491-01,1491,17,39
1491-02,1491,7,9
1491-03,1491,10,109
1491-04,1491,9,64
1491-05,1491,1,109
1492-01,1492,13,599
1492-02,1492,6,168
1492-03,1492,10,109
1492-04,1492,16,29
1492-05,1492,11,109
1492-06,1492,15,56
1492-07,1492,4,15
1492-08,1492,20,12
1493-01,1493,5,695
1493-02,1493,9,64
1493-03,1493,20,12
1493-04,1493,17,39
1493-05,1493,10,109
1493-06,1493,3,55
1493-07,1493,15,56
1494-01,1494,2,22
1494-02,1494,10,109
1495-01,1495,7,9
1495-02,1495,3,55
1495-03,1495,12,114
1495-04,1495,18,9
1495-05,1495,15,56
1496-01,1496,16,29
1496-02,1496,17,39
1496-03,1496,20,12
1497-01,1497,7,9
1497-02,1497,2,22
1497-03,1497,12,114
1497-04,1497,1,109
1498-01,1498,6,168
1498-02,1498,10,109
1498-03,1498,12,114
1499-01,1499,3,55
1499-02,1499,9,64
1499-03,1499,20,12
1499-04,1499,4,15
1499-05,1499,16,29
1499-06,1499,14,999
1499-07,1499,18,9
1499-08,1499,5,695
1499-09,1499,11,109
1499-10,1499,12,114
1500-01,1500,16,29
1500-02,1500,10,109
1500-03,1500,17,39
1500-04,1500,11,109
1500-05,1500,3,55
1500-06,1500,18,9
1500-07,1500,15,56
1500-08,1500,20,12
1500-09,1500,14,999
1501-01,1501,13,599
1501-02,1501,19,7
1502-01,1502,20,12
1502-02,1502,7,9
1502-03,1502,16,29
1502-04,1502,5,695
1502-05,1502,17,39
1502-06,1502,2,22
1503-01,1503,10,109
1503-02,1503,15,56
1503-03,1503,4,15
1503-04,1503,6,168
1503-05,1503,14,999
1503-06,1503,11,109
1503-07,1503,17,39
1503-08,1503,20,12
1503-09,1503,8,10
1504-01,1504,4,15
1504-02,1504,9,64
1504-03,1504,13,599
1504-04,1504,10,109
1504-05,1504,20,12
1504-06,1504,18,9
1504-07,1504,11,109
1504-08,1504,6,168
1504-09,1504,12,114
1505-01,1505,18,9
1505-02,1505,1,109
1505-03,1505,12,114
1505-04,1505,17,39
1505-05,1505,4,15
1505-06,1505,3,55
1505-07,1505,7,9
1505-08,1505,14,999
1506-01,1506,19,7
1506-02,1506,14,999
1506-03,1506,17,39
1506-04,1506,16,29
1506-05,1506,2,22
1506-06,1506,13,599
1506-07,1506,4,15
1506-08,1506,8,10
1506-09,1506,5,695
1506-10,1506,20,12
1507-01,1507,1,109
1507-02,1507,10,109
1507-03,1507,17,39
1508-01,1508,4,15
1509-01,1509,11,109
1509-02,1509,17,39
1509-03,1509,14,999
1509-04,1509,6,168
1509-05,1509,9,64
1509-06,1509,19,7
1509-07,1509,15,56
1509-08,1509,1,109
1509-09,1509,10,109
1510-01,1510,20,12
1510-02,1510,3,55
1510-03,1510,14,999
1510-04,1510,7,9
1510-05,1510,13,599
1510-06,1510,11,109
1510-07,1510,6,168
1511-01,1511,19,7
1512-01,1512,11,109
1513-01,1513,20,12
